Point;Valeur
-3.3579938572982417 2.8896495139874636;10.95600003395
-2.795639418775002 3.452003948797733;11.332669777807
-3.000415091825931 2.9527738117452547;9.031234256677
-2.7829953169310357 3.3031802278798272;10.919586278872
-3.133533695609148 2.7893566256336046;10.08961760050
-2.6331652112038313 3.1991764314816855;10.750063737245
-2.750586234782482 2.8278331815846305;10.00293174165
-3.0928691050355965 3.084531940156745;9.599189593245
-2.64222145947621 2.6618184558699576;10.389048936893
-2.664084675753893 2.696389354480472;10.361700325971
-2.742919196170859 2.7961281380568326;10.096309468330
-3.0604676533166204 3.0970952057624976;9.516918601676
-2.642125383992058 2.621559258718944;10.394068015120
-2.650065593294505 2.614047158693295;10.392682544211
-2.667939020700402 2.5984912908800046;10.387075939182
-2.7124643733814664 2.563405006182905;10.359024194076
-2.8315683849366398 2.473221604618092;10.185486606482
-3.0659330389675303 2.17006713936751;8.949875541499
-2.5521156454008413 1.6393266547382392;9.242532848481
-2.3836431604785533 1.648895458249429;8.93159203512
-2.0122822551320496 1.6768012535730226;7.590939537475
-1.7368325371896662 1.985706373711864;7.367346096880
-2.1700251647374165 1.834333896856531;7.698452916700
-1.6987550378106735 2.2393237582477186;8.39557769076
-1.837933620218774 1.8112590476975459;7.264825264263
-2.1173136084853734 2.1321397087516054;7.613187058441
-1.6829328315352814 1.6839582019222348;7.769415660280
-1.7286693038712289 1.728288568061572;7.689843997488
-1.8752334426888082 1.8691386804024377;6.962322584917
-2.2127350195124706 2.20963024408911;8.593205900460
-1.7747010567156165 1.780253157399919;7.514370516688
-1.993080899611842 1.993607128092024;6.5781201098271
-1.8819020449982824 1.8799923490650148;6.907487386904
-2.2226753079053347 2.222004542353681;8.706205671363
-1.7892456606818925 1.7913406186710672;7.453014351572
-2.0321208506840946 2.0319740418125285;6.733623237665
-1.7315180798726861 1.732313749520223;7.680642843723
-1.892458689629864 1.8931314143602027;6.836394996544
-2.229302758512712 2.227589891511518;8.766079176749
-1.7949177623664894 1.79315595699304;7.43398027241
-2.0469393979163253 2.046613812530313;6.832533951824
-1.6977071547963338 1.6980237406135468;7.7519131370455
-1.781216406083755 1.781890304894025;7.495487127980
-2.0653312887915742 2.0659777985326397;6.987216108944
-1.6374290005326504 1.6365021795406574;7.781270080966
-1.6141040814478333 1.6127457377738719;7.764989604077
-1.5453383296236622 1.543201977534705;7.65022081727
-1.3581813147924782 1.3548595227925926;6.932859535848
-0.9560217453600298 0.9524733322523451;3.5843122784306
-1.055524864117498 1.0800640460511142;4.08521840706
-0.5800391115654381 0.5784336184874568;4.490693838712
-0.42784400339730017 0.44956647396523436;4.002120931361
-0.11496723242950313 0.17941772934085443;1.5086180771743
0.3555218232087845 -0.31993513608893476;3.432081196608
0.0411758814382322 -0.06582409650112031;0.3736230421143
-0.2835171030927064 0.3097881752382979;3.121684232052
0.07264071551953705 0.017992007309621416;0.3544044637248
-0.35763895057707396 -0.1148531442553063;2.6886072540687
-0.014459186135326596 0.15671679969814145;0.9889965195795
0.05581247798897637 -0.32404275448791175;2.3490652771196
-0.11744954989842682 0.02082067272449789;0.6762791805643
0.35884667889163147 -0.07659117577923091;2.5938897151245
0.029971534047002868 0.09519171674864324;0.5282173229759
-0.13405915120493297 -0.3354090482017489;2.6339735523653
0.1368991950008376 -0.006127898897277495;0.8184713786583
-0.31772237761528166 0.023418782099140105;2.2653482141851
0.029811931193357843 -0.05026701223272385;0.25411431718413
-0.15387072450670747 0.34338157102312283;2.7475699395071
0.09687868337597727 -0.0271962472909969;0.5340972254797
-0.3105148198859967 0.14835438496520167;2.5492689614618
0.015175526075919488 -0.18531612727247246;1.2328428332313
-0.042466404528869316 0.28780336252487637;2.0844089125520
0.08930997971564264 -0.07784209232857192;0.6762855746345
-0.32641408373656144 0.21136005615558462;2.8933037844493
-0.00150347027024883 -0.03804109741460532;0.14581709193435
0.013963513621472768 0.2595076556274993;1.84284081956
-0.04618245859854988 -0.1465579710114585;0.9631001512670
0.2509378699430727 0.2358834519104634;2.626837736715
-0.1830919894162259 -0.02554336888395542;1.225387912484
0.28795303636405245 0.06042706014795925;2.1195922624392
-0.07439757797592567 -0.10011451699929431;0.7267994295748
0.20145089453881826 0.30526973549753683;2.7462764561257
-0.06352985965455349 -0.014753942240274986;0.2940058133560
0.2803518739862094 0.0893614893831003;2.1446392667477
-0.08888588329746588 -0.16798699303114817;1.2936000457430
0.17519470890201871 0.28797753981607555;2.534977989627
-0.10447251824924308 -0.04321814802822388;0.6299896798576
0.28658894973668386 0.1613880697204474;2.46510114861
-0.03613369657792048 -0.14137721825617977;0.8955906476622
0.11002622698496572 0.292255778760875;2.293143221886
-0.14074327706832596 -0.044900125818032266;0.9126028460502
0.2971025970256368 0.12509078919971245;2.3789609739534
-0.035980042155191794 -0.1281353186296018;0.789154714903
0.1145343067606853 0.29613943410671656;2.333991363132
-0.13584796094752352 -0.038735795949897345;0.8571380242142
0.2986118184642722 0.11519751468141126;2.3519370219272
-0.036272688029001465 -0.13088172813377913;0.8115791806343
0.11273343468483507 0.2996029277809149;2.3494196885525
-0.13203393748226566 -0.03549342225546903;0.8189237180954
0.3012277905067229 0.10997681804934442;2.3500373114858
-0.034431690782555036 -0.13072047428445183;0.8060485394469
0.10806918760982906 0.3030441379594977;2.3549253886734
-0.12983050394066203 -0.032823842798820224;0.7954272306787
0.3048720053590477 0.10450343688978786;2.354499684203
-0.03161591195365432 -0.12876597742347087;0.7844052155312
0.10185973650779157 0.3073378966984802;2.3613588223663
-0.12709471478922804 -0.02942542678288118;0.7667119845445
0.3098811279570517 0.09687165981448692;2.361631174415
-0.027685755842902615 -0.12499899610363921;0.7468126760816
0.0929907303184739 0.31359159894425115;2.373098914680
-0.12201079904533273 -0.024297844123714885;0.7173144824954
0.31749416422717763 0.08453213359823528;2.3735210965334
-0.021708255513866515 -0.11693330792845799;0.6736008817881
0.07864346865651553 0.32405007697875876;2.3986196504800
-0.11074807590843197 -0.015574785106392874;0.6179327972582
0.33030536822100054 0.060419324597606114;2.3964034824722
-0.012253480396983873 -0.09406899003941203;0.4912834086492
0.05342074666392853 0.34318442909155883;2.4606342922137
-0.08286826467518167 -0.0029207164687393705;0.4076491083025
0.3492017471426974 0.014553606405651221;2.4539820422479
-0.004781410984425305 -0.026769143169060986;0.09648617661208
0.050253596646306485 0.32699791607404793;2.357775654275
-0.09498950654570079 -0.09620089122705378;0.815233015447
0.32821969023373154 0.2794395531499554;3.1806709973846
0.031736757322744724 0.01429690504714315;0.13043132075558
-0.28490764363257115 -0.13769187458739;2.353112254045
0.11570902508432668 0.18935489080701626;1.5863511403228
-0.21025034694964195 -0.25382639570438015;2.511100727181
0.11713257052175652 0.07639785255782439;0.8528311601060
-0.27769388871346584 -0.2187987041531535;2.682753578060
0.02428549517322154 0.08489296313609174;0.4452808874154
-0.11111063377355207 -0.2979813851649305;2.333508114115
0.1491465884349394 0.04957165629654808;0.9938288468248
-0.2983954866727836 -0.1381452562152218;2.4376089247100
0.031362753629831985 0.13319626953407396;0.8192428004277
-0.10192945630916134 -0.2974536215232432;2.2989325735
0.13670046002405 0.040536864467870914;0.86850130647
-0.30423236135503173 -0.11829244737568773;2.3978822555199
0.029247665352675423 0.12565818923836744;0.7550063636774
-0.09831451640801409 -0.3022563757456591;2.3180093721724
0.13111465173639802 0.036139915178973414;0.8131157615946
-0.3088013806375596 -0.11174420995065282;2.403041182677
0.025301974932927573 0.12520706158397962;0.7441916909360
-0.08696339489660865 -0.30707073547547026;2.3146590729344
0.12403430082063288 0.03329567966381486;0.7507551236595
-0.31760165702768534 -0.10839500358427764;2.4452027395615
0.015956318278856185 0.120986818102022;0.6976931097874
-0.05911203723170526 -0.31290982336193446;2.2846019607544
0.09981254471871341 0.03210390214844777;0.5660079958973
-0.33810219143749276 -0.11879117225811367;2.5967937953182
-0.0056681544057627375 0.11065911958366062;0.6096064979106
0.024594782701629198 -0.31748965998056367;2.2648123942372
-0.05217462626185766 0.032355918978602294;0.2714338619332
